ruta,metodo,archivo,linea,depends,usa_request,auth,tenant_check,rate_limit,roles,caller_frontend,auditado
/api/superadmin/whatsapp/messages,GET,backend/routes/whatsapp.py,97,,sí,,,,,,
/api/superadmin/whatsapp/templates,POST,backend/routes/whatsapp.py,134,,sí,,,,,,
/api/superadmin/whatsapp/templates,GET,backend/routes/whatsapp.py,164,,sí,,,,,,
/api/superadmin/whatsapp/stats,GET,backend/routes/whatsapp.py,180,,sí,,,,,,
/api/widgets/score/{slug},GET,backend/routes/widgets.py,39,,sí,,,,,,
/api/widgets/risk/{slug},GET,backend/routes/widgets.py,107,,sí,,,,,,
/api/dev/wizard/smart-defaults,GET,backend/routes/wizard.py,127,,sí,,,,,,
/api/dev/wizard/suggest-schemes,POST,backend/routes/wizard.py,205,,sí,,,,,,
/api/dev/wizard/construction-meta,GET,backend/routes/wizard.py,222,,sí,,,,,,
/api/dev/wizard/construction-seal,POST,backend/routes/wizard.py,232,,sí,,,,,,
/api/dev/wizard/legal-meta,GET,backend/routes/wizard.py,258,,sí,,,,,,
/api/dev/wizard/draft/save,POST,backend/routes/wizard.py,277,,sí,,,,,,
/api/dev/wizard/draft/load,GET,backend/routes/wizard.py,295,,sí,,,,,,
/api/dev/wizard/projects,POST,backend/routes/wizard.py,325,,sí,,,,,,
/api/dev/wizard/ia-extract,POST,backend/routes/wizard.py,636,,sí,,,,,,
/api/dev/wizard/ia-extract/{run_id},GET,backend/routes/wizard.py,758,,sí,,,,,,
/api/dev/wizard/drive/status,GET,backend/routes/wizard.py,774,,sí,,,,,,
/api/dev/wizard/drive/url,POST,backend/routes/wizard.py,791,,sí,,,,,,
/api/workflows/{wf_id},GET,backend/routes/workflows.py,159,,sí,,,,,,
/api/workflows/{wf_id},PUT,backend/routes/workflows.py,172,,sí,,,,,,
/api/workflows/{wf_id},DELETE,backend/routes/workflows.py,206,,sí,,,,,,
/api/workflows/{wf_id}/toggle,POST,backend/routes/workflows.py,222,,sí,,,,,,
/api/workflows/{wf_id}/test,POST,backend/routes/workflows.py,243,,sí,,,,,,
/api/workflows/{wf_id}/runs,GET,backend/routes/workflows.py,262,,sí,,,,,,
/api/comprador/wrapped,GET,backend/routes/wrapped.py,66,_require_buyer,sí,,,,,,
/api/comprador/wrapped/{year_month},GET,backend/routes/wrapped.py,76,_require_buyer,sí,,,,,,
/api/comprador/wrapped/annual-optin,POST,backend/routes/wrapped.py,142,_require_buyer,sí,,,,,,
/api/comprador/wrapped/{wrapped_id}/share,POST,backend/routes/wrapped.py,154,_require_buyer,sí,,,,,,
/api/comprador/wrapped/{wrapped_id}/og-image,GET,backend/routes/wrapped.py,190,_require_buyer,sí,,,,,,
/api/comprador/smart-match,GET,backend/routes/wrapped.py,237,_require_buyer,sí,,,,,,
/api/superadmin/ai-usage,GET,backend/ai_budget.py,483,,sí,,,,,,
/api/superadmin/ai-usage/{dev_org_id}/cap,PATCH,backend/ai_budget.py,503,,sí,,,,,,
/api/dev/ai-budget,GET,backend/ai_budget.py,521,,sí,,,,,,
/api/dev/ai-budget/threshold,PATCH,backend/ai_budget.py,537,,sí,,,,,,
/api/ai/suggestions/{entity_type}/{entity_id},GET,backend/ai_suggestions.py,490,,sí,,,,,,
/api/ai/suggestions/{suggestion_id}/dismiss,POST,backend/ai_suggestions.py,513,,sí,,,,,,
/api/ai/suggestions/{suggestion_id}/accept,POST,backend/ai_suggestions.py,542,,sí,,,,,,
/api/atlax/query,POST,backend/atlax_engine.py,179,,sí,,,,,,
/api/atlax/blocks,POST,backend/atlax_engine.py,490,,sí,,,,,,
/api/atlax/sessions/{session_id}/history,GET,backend/atlax_engine.py,527,,sí,,,,,,
/api/atlax/threads,GET,backend/atlax_engine.py,544,,sí,,,,,,
/api/atlax/threads/{thread_id}/messages,GET,backend/atlax_engine.py,567,,sí,,,,,,
/api/audit/log,GET,backend/audit_log.py,257,,sí,,,,,,
/api/audit/log/entity/{entity_type}/{entity_id},GET,backend/audit_log.py,308,,sí,,,,,,
/api/audit/log/stats,GET,backend/audit_log.py,328,,sí,,,,,,
/tools,GET,backend/mcp_server.py,121,,sí,,,,,,
/call/{tool_name},POST,backend/mcp_server.py,128,,sí,,,,,,
/,POST,backend/mcp_server.py,172,,sí,,,,,,
/api/narrative/scenario,GET,backend/narrative_engine.py,339,,sí,,,,,,
/api/zones/{zone_id}/narrative,GET,backend/narrative_engine.py,575,,sí,,,,,,
/api/developments/{dev_id}/narrative,GET,backend/narrative_engine.py,587,,sí,,,,,,
/api/superadmin/narratives/regenerate,POST,backend/narrative_engine.py,606,,sí,,,,,,
/api/superadmin/narratives/budget,GET,backend/narrative_engine.py,620,,sí,,,,,,
/api/superadmin/narratives/batch-generate,POST,backend/narrative_engine.py,634,,sí,,,,,,
/api/probability/{type},GET,backend/probability_engine.py,432,,sí,,,,,,
